tmd_xfr_acct_date,,,,,,,,
tmd_xfr_acct,,,,,,,,
tmd_amt_dpst_lmth,,,,,,,,
tmd_amt_debit_lmth,,,,,,,,
tmd_card_debit_lmth,,,,,,,,
tmd_allow_ovdf_flag,,,,,,,,
tmd_direct_dpst_flag,,,,,,,,
1508301,,,,,,,,
tms_seg_id_version,,,,,,,,
tms_orig_date,,,,,,,,
tms_type,,,,,,,,
tms_client_acct_type,,,,,,,,
tms_status,,,,,,,,
tms_status_date,,,,,,,,
tms_term,,,,,,,,
tms_mat_date,,,,,,,,
tms_pmt_sch,,,,,,,,
tms_pmt_amt,,,,,,,,
tms_org_amt,,,,,,,,
tms_org_ltv,,,,,,,,
tms_init_flag,,,,,,,,
tms_xfr_acct_date,,,,,,,,
tms_xfr_acct,,,,,,,,
tms_pmt_hist,,,,,,,,
1508402,,,,,,,,
tml_seg_id_version,,,,,,,,
tml_open_date,,,,,,,,
tml_loc_amt,,,,,,,,
tml_exp_date,,,,,,,,
tml_client_acct_type,,,,,,,,
tml_status,,,,,,,,
tml_status_date,,,,,,,,
tml_util_pct,,,,,,,,
tml_init_flag,,,,,,,,
tml_xfr_acct_date,,,,,,,,
tml_xfr_acct,,,,,,,,
tml_pmt_hist,,,,,,,,
1508502,,,,,,,,
tmc_seg_id_version,,,,,,,,
tmc_ch_cntry_code,,,,,,,,
tmc_ch_post_code,,,,,,,,
tmc_which_card,,,,,,,,
tmc_appl_src,,,,,,,,
tmc_iss_date,,,,,,,,
tmc_exp_date,,,,,,,,
tmc_lst_exp_date,,,,,,,,
tmc_iss_type,,,,,,,,
tmc_media,,,,,,,,
tmc_card_use,,,,,,,,
tmc_card_type,,,,,,,,
tmc_card_status,,,,,,,,
tmc_status_date,,,,,,,,
tmc_init_flag,,,,,,,,
tmc_xfr_card ,,,,,,,,
tmc_xfr_card_date,,,,,,,,
1508602,,,,,,,,
tmo_seg_id_version,,,,,,,,
tmo_reg_date,,,,,,,,
tmo_user_status,,,,,,,,
tmo_status_date,,,,,,,,
tmo_init_flag,,,,,,,,
tmo_xfr_user_date,,,,,,,,
tmo_xfr_user,,,,,,,,
tmo_ip_address_num,,,,,,,,
tmo_user_type,,,,,,,,
tmo_user_config1,,,,,,,,
tmo_user_config2,,,,,,,,
tmo_user_config3,,,,,,,,
1508704,,,,,,,,
tmp_seg_id_version,,,,,,,,
tmp_reg_date,,,,,,,,
tmp_user_status,,,,,,,,
tmp_status_date,,,,,,,,
tmp_init_flag,,,,,,,,
tmp_xfr_user_date,,,,,,,,
tmp_xfr_user,,,,,,,,
tmp_phone_cnt,,,,,,,,
1508802,,,,,,,,
tme_seg_id_version,,,,,,,,
tme_staff_id,,,,,,,,
tme_staff_dob,,,,,,,,
tme_staff_emp_type,,,,,,,,
tme_client_job_title,,,,,,,,
tme_department,,,,,,,,
tme_privilege_level,,,,,,,,
tme_super_staff_id,,,,,,,,
tme_prev_staff_id,,,,,,,,
tme_staff_user_id,,,,,,,,
tme_staff_status,,,,,,,,
tme_staff_status_date,,,,,,,,
tme_init_flag,,,,,,,,
tme_staff_since_date,,,,,,,,
tme_staff_cntry_code,,,,,,,,
tme_staff_city,,,,,,,,
tme_staff_post_code,,,,,,,,
tme_branch_id,,,,,,,,
tme_branch_name,,,,,,,,
tme_branch_state,,,,,,,,
tme_branch_post_code,,,,,,,,
tme_branch_cntry_code,,,,,,,,
tme_work_station_id,,,,,,,,
tme_client_ind,,,,,,,,
tme_staff_cust_num,,,,,,,,
tme_staff_acct_num_1,,,,,,,,
tme_staff_acct_num_2,,,,,,,,
1508902,,,,,,,,
tmm_seg_id_version,,,,,,,,
tmm_term_owner_open_date,,,,,,,,
tmm_term_owner_agrmt_date,,,,,,,,
tmm_agrmt_mcc,,,,,,,,
tmm_client_type,,,,,,,,
tmm_tax_id,,,,,,,,
tmm_mer_limit_type_1,,,,,,,,
tmm_mer_limit_1,,,,,,,,
tmm_mer_limit_type_2,,,,,,,,
tmm_mer_limit_2,,,,,,,,
tmm_num_locations,,,,,,,,
tmm_mer_type,,,,,,,,
1509201,,,,,,,,
tmt_seg_id_version,,,,,,,,
tmt_term_id,,,,,,,,
tmt_term_city,,,,,,,,
tmt_term_state,,,,,,,,
tmt_term_post_code,,,,,,,,
tmt_term_cntry_code,,,,,,,,
tmt_term_model,,,,,,,,
tmt_term_soft_ver,,,,,,,,
tmt_term_install_date,,,,,,,,
tmt_term_pan_entry_cap,,,,,,,,
tmt_term_pin_entry_cap,,,,,,,,
tmt_term_mcc,,,,,,,,
tmt_term_client_type,,,,,,,,
1509403,,,,,,,,
dna_seg_id_version,,,,,,,,
dna_new_city,,,,,,,,
dna_old_city,,,,,,,,
dna_new_state,,,,,,,,
dna_old_state,,,,,,,,
dna_new_cntry,,,,,,,,
dna_old_cntry,,,,,,,,
dna_new_post_code,,,,,,,,
dna_old_post_code,,,,,,,,
dna_prev_change_src,,,,,,,,
1600102,,,,,,,,
dnp_seg_id_version,,,,,,,,
dnp_new_cntry_code,,,,,,,,
dnp_new_ps,,,,,,,,
dnp_old_cntry_code,,,,,,,,
dnp_old_ps,,,,,,,,
1600201,,,,,,,,
dnc_seg_id_version,,,,,,,,
dnc_new_limit,,,,,,,,
dnc_old_limit,,,,,,,,
dnc_tmp_chg_ind,,,,,,,,
dnc_tmp_chg_exp_dt,,,,,,,,
1600301,,,,,,,,
dnu_seg_id_version,,,,,,,,
dnu_u_ind1,,,,,,,,
dnu_u_ind2,,,,,,,,
dnu_u_ind3,,,,,,,,
dnu_u_ind4,,,,,,,,
dnu_u_string1,,,,,,,,
dnu_u_string2,,,,,,,,
dnu_u_string3,,,,,,,,
dnu_u_string4,,,,,,,,
dnu_u_amt1,,,,,,,,
dnu_u_amt2,,,,,,,,
dnu_u_amt3,,,,,,,,
dnu_u_amt4,,,,,,,,
dnu_cust_doc_type,,,,,,,,
dnu_cust_doc_num,,,,,,,,
dnu_cust_doc_issue_date,,,,,,,,
dnu_cust_doc_expiry_date,,,,,,,,
1600402,,,,,,,,
dnr_seg_id_version,,,,,,,,
dnr_card_type,,,,,,,,
dnr_reissue_type,,,,,,,,
1600501,,,,,,,,
dns_seg_id_version,,,,,,,,
dns_u_ind1,,,,,,,,
dns_u_ind2,,,,,,,,
dns_u_string1_old,,,,,,,,
dns_u_string1_new,,,,,,,,
dns_u_string2_old,,,,,,,,
dns_u_string2_new,,,,,,,,
1600601,,,,,,,,
dno_seg_id_version,,,,,,,,
dno_last_active_date,,,,,,,,
dno_new_act_flag,,,,,,,,
dno_old_act_flag,,,,,,,,
1600701,,,,,,,,
dnx_seg_id_version,,,,,,,,
dnx_action,,,,,,,,
dnx_entity_type,,,,,,,,
dnx_entity_id,,,,,,,,
dnx_trf_from_entity_key,,,,,,,,
dnx_trf_to_entity_key,,,,,,,,
dnx_xfer_reason,,,,,,,,
1600802,,,,,,,,
dcb_seg_id_version,,,,,,,,
dcb_cb_score,,,,,,,,
dcb_num_opn_trd,,,,,,,,
dcb_inq_6m,,,,,,,,
dcb_inq_12m,,,,,,,,
dcb_age_oldest,,,,,,,,
dcb_age_newest,,,,,,,,
dcb_lst_updt_dt,,,,,,,,
dcb_dispute_ind,,,,,,,,
dcb_fraud_flag,,,,,,,,
1600902,,,,,,,,
dcc_seg_id_version,,,,,,,,
dcc_prin_bal,,,,,,,,
dcc_merch_amount,,,,,,,,
dcc_cyc_merch_num,,,,,,,,
dcc_cash_amount,,,,,,,,
dcc_cyc_cash_num,,,,,,,,
dcc_cyc_int_amt,,,,,,,,
dcc_cyc_overlimit_fee,,,,,,,,
dcc_cyc_late_fee,,,,,,,,
dcc_cash_fee,,,,,,,,
dcc_other_fee,,,,,,,,
dcc_nsf_num,,,,,,,,
dcc_bal_tfr_amt,,,,,,,,
dcc_bal_tfr_num,,,,,,,,
dcc_conv_check_amt,,,,,,,,
dcc_conv_check_num,,,,,,,,
dcc_return_amt,,,,,,,,
dcc_return_num,,,,,,,,
dcc_min_due,,,,,,,,
dcc_pymt_due_date,,,,,,,,
dcc_pymt_amt,,,,,,,,
dcc_pymt_num,,,,,,,,
dcc_activity_hist,,,,,,,,
dcc_delq_hist,,,,,,,,
dcc_1cyc_delq_amt,,,,,,,,
dcc_2cyc_delq_amt,,,,,,,,
dcc_3cyc_delq_amt,,,,,,,,
dcc_4p_cyc_delq_amt,,,,,,,,
dcc_chg_off_amt,,,,,,,,
dcc_chg_off_date,,,,,,,,
dcc_bk_amt,,,,,,,,
dcc_bk_date,,,,,,,,
dcc_filler,,,,,,,,
1605001,,,,,,,,
dcq_seg_id_version,,,,,,,,
dcq_chk_num,,,,,,,,
dcq_micr_line,,,,,,,,
dcq_onus_flag,,,,,,,,
dcq_present_channel,,,,,,,,
dcq_deposit_batch_id,,,,,,,,
dcq_present_date,,,,,,,,
dcq_present_post_code,,,,,,,,
dcq_present_cntry_code,,,,,,,,
dcq_present_bank_num,,,,,,,,
dcq_present_staff_id,,,,,,,,
dcq_clearance_days,,,,,,,,
dcq_special_ind,,,,,,,,
dcq_special_reason1,,,,,,,,
dcq_special_reason2,,,,,,,,
dcq_special_reason3,,,,,,,,
1606004,,,,,,,,
dba_seg_id_version,,,,,,,,
dba_entry_method,,,,,,,,
dba_template_id,,,,,,,,
dba_template_name,,,,,,,,
dba_templt_create_user,,,,,,,,
dba_template_create_date,,,,,,,,
dba_template_create_time,,,,,,,,
dba_templt_last_edit_user,,,,,,,,
dba_templt_last_edit_date,,,,,,,,
dba_templt_last_edit_time,,,,,,,,
dba_templt_approval_user,,,,,,,,
dba_templt_approval_date,,,,,,,,
dba_templt_approval_time,,,,,,,,
dba_create_userid,,,,,,,,
dba_create_date,,,,,,,,
dba_create_time,,,,,,,,
dba_approval_type_req,,,,,,,,
dba_approval_userid1,,,,,,,,
dba_approval_userid2,,,,,,,,
dba_approval_date,,,,,,,,
dba_approval_time,,,,,,,,
1606502,,,,,,,,
dmx_seg_id_version,,,,,,,,
dmx_n3_01_tag,,,,,,,,
dmx_n3_01,,,,,,,,
dmx_n3_02_tag,,,,,,,,
dmx_n3_02,,,,,,,,
dmx_n3_03_tag,,,,,,,,
dmx_n3_03,,,,,,,,
dmx_n8_01_tag,,,,,,,,
dmx_n8_01,,,,,,,,
dmx_n8_02_tag,,,,,,,,
dmx_n8_02,,,,,,,,
dmx_n8_03_tag,,,,,,,,
dmx_n8_03,,,,,,,,
dmx_n22_01_tag,,,,,,,,
dmx_n22_01,,,,,,,,
dmx_n22_02_tag,,,,,,,,
dmx_n22_02,,,,,,,,
dmx_n22_03_tag,,,,,,,,
dmx_n22_03,,,,,,,,
dmx_datetime_01_tag,,,,,,,,
dmx_date_01,,,,,,,,
dmx_time_01,,,,,,,,
dmx_datetime_02_tag,,,,,,,,
dmx_date_02,,,,,,,,
dmx_time_02,,,,,,,,
dmx_datetime_03_tag,,,,,,,,
dmx_date_03,,,,,,,,
dmx_time_03,,,,,,,,
dmx_ind_01_tag,,,,,,,,
dmx_ind_01,,,,,,,,
dmx_ind_02_tag,,,,,,,,
dmx_ind_02 ,,,,,,,,
dmx_ind_03_tag,,,,,,,,
dmx_ind_03,,,,,,,,
dmx_ind_04_tag,,,,,,,,
dmx_ind_04,,,,,,,,
dmx_ind_05_tag,,,,,,,,
dmx_ind_05,,,,,,,,
dmx_2byte_string_01_tag,,,,,,,,
dmx_2byte_string_01,,,,,,,,
dmx_2byte_string_02_tag,,,,,,,,
dmx_2byte_string_02,,,,,,,,
dmx_2byte_string_03_tag,,,,,,,,
dmx_2byte_string_03,,,,,,,,
dmx_3byte_string_01_tag,,,,,,,,
dmx_3byte_string_01,,,,,,,,
dmx_3byte_string_02_tag,,,,,,,,
dmx_3byte_string_02,,,,,,,,
dmx_3byte_string_03_tag,,,,,,,,
dmx_3byte_string_03,,,,,,,,
dmx_5byte_string_01_tag,,,,,,,,
dmx_5byte_string_01,,,,,,,,
dmx_5byte_string_02_tag,,,,,,,,
dmx_5byte_string_02,,,,,,,,
dmx_10byte_string_01_tag,,,,,,,,
dmx_10byte_string_01,,,,,,,,
dmx_10byte_string_02_tag,,,,,,,,
dmx_10byte_string_02,,,,,,,,
1609901,,,,,,,,
dee_seg_id_version,,,,,,,,
dee_entity_id_1,,,,,,,,
dee_entity_id_1_tag,,,,,,,,
dee_entity_1_rand_dig,,,,,,,,
dee_sas_entity_1_rand_dig,,,,,,,,
dee_entity_id_2,,,,,,,,
dee_entity_id_2_tag,,,,,,,,
dee_entity_2_rand_dig,,,,,,,,
dee_sas_entity_2_rand_dig,,,,,,,,
dee_entity_id_3,,,,,,,,
dee_entity_id_3_tag,,,,,,,,
dee_entity_3_rand_dig,,,,,,,,
dee_sas_entity_3_rand_dig,,,,,,,,
dee_entity_id_4,,,,,,,,
dee_entity_id_4_tag,,,,,,,,
dee_entity_4_rand_dig,,,,,,,,
dee_sas_entity_4_rand_dig,,,,,,,,
dee_entity_id_5,,,,,,,,
dee_entity_id_5_tag,,,,,,,,
dee_entity_5_rand_dig,,,,,,,,
dee_sas_entity_5_rand_dig,,,,,,,,
dee_entity_id_6,,,,,,,,
dee_entity_id_6_tag,,,,,,,,
dee_entity_6_rand_dig,,,,,,,,
dee_sas_entity_6_rand_dig,,,,,,,,
1610001,,,,,,,,
dpd_seg_id_version,,,,,,,,
dpd_n3_01_tag,,,,,,,,
dpd_n3_01,,,,,,,,
dpd_n3_02_tag,,,,,,,,
dpd_n3_02,,,,,,,,
dpd_n3_03_tag,,,,,,,,
dpd_n3_03,,,,,,,,
dpd_n22_01_tag,,,,,,,,
dpd_n22_01,,,,,,,,
dpd_n22_02_tag,,,,,,,,
dpd_n22_02,,,,,,,,
dpd_n22_03_tag,,,,,,,,
dpd_n22_03,,,,,,,,
dpd_n22_04_tag,,,,,,,,
dpd_n22_04,,,,,,,,
dpd_n22_05_tag,,,,,,,,
dpd_n22_05,,,,,,,,
dpd_datetime_01_tag,,,,,,,,
dpd_date_01,,,,,,,,
dpd_time_01,,,,,,,,
dpd_datetime_02_tag,,,,,,,,
dpd_date_02,,,,,,,,
dpd_time_02,,,,,,,,
dpd_datetime_03_tag,,,,,,,,
dpd_date_03,,,,,,,,
dpd_time_03,,,,,,,,
dpd_3byte_string_01_tag,,,,,,,,
dpd_3byte_string_01,,,,,,,,
dpd_3byte_string_02_tag,,,,,,,,
dpd_3byte_string_02,,,,,,,,
dpd_3byte_string_03_tag,,,,,,,,
dpd_3byte_string_03,,,,,,,,
dpd_5byte_string_01_tag,,,,,,,,
dpd_5byte_string_01,,,,,,,,
dpd_5byte_string_02_tag,,,,,,,,
dpd_5byte_string_02,,,,,,,,
dpd_10byte_string_01_tag,,,,,,,,
dpd_10byte_string_01,,,,,,,,
dpd_10byte_string_02_tag,,,,,,,,
dpd_10byte_string_02,,,,,,,,
1611001,,,,,,,,
dpp_seg_id_version,,,,,,,,
dpp_entity_type,,,,,,,,
dpp_num,,,,,,,,
dpp_name,,,,,,,,
dpp_phone,,,,,,,,
dpp_email,,,,,,,,
dpp_social_net,,,,,,,,
dpp_social_net_id,,,,,,,,
dpp_cntry_code,,,,,,,,
dpp_city,,,,,,,,
dpp_state,,,,,,,,
dpp_post_code,,,,,,,,
dpp_bank_type,,,,,,,,
dpp_acct_type,,,,,,,,
dpp_acct_sub_type,,,,,,,,
dpp_bank_cntry_code,,,,,,,,
dpp_bank_num,,,,,,,,
dpp_bank_name,,,,,,,,
dpp_branch_id,,,,,,,,
dpp_acct_num,,,,,,,,
dpp_curr_code,,,,,,,,
dpp_description,,,,,,,,
dpp_address,,,,,,,,
1612002,,,,,,,,
dua_seg_id_version,,,,,,,,
dua_numeric_001,,,,,,,,
dua_numeric_002,,,,,,,,
dua_numeric_003,,,,,,,,
dua_numeric_004,,,,,,,,
dua_numeric_005,,,,,,,,
dua_numeric_006,,,,,,,,
dua_numeric_007,,,,,,,,
dua_numeric_008,,,,,,,,
dua_numeric_009,,,,,,,,
dua_numeric_010,,,,,,,,
dua_numeric_011,,,,,,,,
dua_numeric_012,,,,,,,,
dua_numeric_013,,,,,,,,
dua_numeric_014,,,,,,,,
dua_numeric_015,,,,,,,,
dua_numeric_016,,,,,,,,
dua_numeric_017,,,,,,,,
dua_numeric_018,,,,,,,,
dua_numeric_019,,,,,,,,
dua_numeric_020,,,,,,,,
dua_numeric_021,,,,,,,,
dua_numeric_022,,,,,,,,
dua_numeric_023,,,,,,,,
dua_numeric_024,,,,,,,,
dua_numeric_025,,,,,,,,
dua_numeric_026,,,,,,,,
dua_numeric_027,,,,,,,,
dua_numeric_028,,,,,,,,
dua_numeric_029,,,,,,,,
dua_numeric_030,,,,,,,,
dua_8byte_string_001,,,,,,,,
dua_8byte_string_002,,,,,,,,
dua_8byte_string_003,,,,,,,,
dua_8byte_string_004,,,,,,,,
dua_8byte_string_005,,,,,,,,
dua_8byte_string_006,,,,,,,,
dua_8byte_string_007,,,,,,,,
dua_8byte_string_008,,,,,,,,
dua_8byte_string_009,,,,,,,,
dua_8byte_string_010,,,,,,,,
dua_10byte_string_001,,,,,,,,
dua_10byte_string_002,,,,,,,,
dua_10byte_string_003,,,,,,,,
dua_10byte_string_004,,,,,,,,
dua_10byte_string_005,,,,,,,,
dua_10byte_string_006,,,,,,,,
dua_10byte_string_007,,,,,,,,
dua_10byte_string_008,,,,,,,,
dua_20byte_string_001,,,,,,,,
dua_20byte_string_002,,,,,,,,
dua_20byte_string_003,,,,,,,,
dua_20byte_string_004,,,,,,,,
dua_20byte_string_005,,,,,,,,
dua_40byte_string_001,,,,,,,,
dua_40byte_string_002,,,,,,,,
dua_40byte_string_003,,,,,,,,
dua_40byte_string_004,,,,,,,,
dua_40byte_string_005,,,,,,,,
dua_80byte_string_001,,,,,,,,
dua_80byte_string_002,,,,,,,,
dua_80byte_string_003,,,,,,,,
dua_80byte_string_004,,,,,,,,
dua_80byte_string_005,,,,,,,,
1614001,,,,,,,,
dus_seg_id_version,,,,,,,,
dus_acct_type,,,,,,,,
dus_auth_sys_dec,,,,,,,,
dus_fraud_score,,,,,,,,
dus_ch_post_code,,,,,,,,
dus_ch_cntry_code,,,,,,,,
dus_avail_balance,,,,,,,,
dus_acct_limit_type_1,,,,,,,,
dus_acct_limit_1,,,,,,,,
dus_acct_limit_type_2,,,,,,,,
dus_acct_limit_2,,,,,,,,
dus_block_ind,,,,,,,,
1620001,,,,,,,,
dch_seg_id_version,,,,,,,,
dch_ref_num,,,,,,,,
dch_purchase_date,,,,,,,,
dch_purchase_time,,,,,,,,
dch_mer_amt,,,,,,,,
dch_mer_curr_code,,,,,,,,
dch_payment_method,,,,,,,,
dch_payment_id,,,,,,,,
dch_misc_data,,,,,,,,
1621000,,,,,,,,
rua_seg_id_version,,,,,,,,
rua_numeric_001,,,,,,,,
rua_numeric_002,,,,,,,,
rua_numeric_003,,,,,,,,
rua_numeric_004,,,,,,,,
rua_numeric_005,,,,,,,,
rua_numeric_006,,,,,,,,
rua_numeric_007,,,,,,,,
rua_numeric_008,,,,,,,,
rua_numeric_009,,,,,,,,
rua_numeric_010,,,,,,,,
rua_numeric_011,,,,,,,,
rua_numeric_012,,,,,,,,
rua_numeric_013,,,,,,,,
rua_numeric_014,,,,,,,,
rua_numeric_015,,,,,,,,
rua_numeric_016,,,,,,,,
rua_numeric_017,,,,,,,,
rua_numeric_018,,,,,,,,
rua_numeric_019,,,,,,,,
rua_numeric_020,,,,,,,,
rua_numeric_021,,,,,,,,
rua_numeric_022,,,,,,,,
rua_numeric_023,,,,,,,,
rua_numeric_024,,,,,,,,
rua_numeric_025,,,,,,,,
rua_numeric_026,,,,,,,,
rua_numeric_027,,,,,,,,
rua_numeric_028,,,,,,,,
rua_numeric_029,,,,,,,,
rua_numeric_030,,,,,,,,
rua_numeric_031,,,,,,,,
rua_numeric_032,,,,,,,,
rua_numeric_033,,,,,,,,
rua_numeric_034,,,,,,,,
rua_numeric_035,,,,,,,,
rua_numeric_036,,,,,,,,
rua_numeric_037,,,,,,,,
rua_numeric_038,,,,,,,,
rua_numeric_039,,,,,,,,
rua_numeric_040,,,,,,,,
rua_numeric_041,,,,,,,,
rua_numeric_042,,,,,,,,
rua_numeric_043,,,,,,,,
rua_numeric_044,,,,,,,,
rua_numeric_045,,,,,,,,
rua_numeric_046,,,,,,,,
rua_numeric_047,,,,,,,,
rua_numeric_048,,,,,,,,
rua_numeric_049,,,,,,,,
rua_numeric_050,,,,,,,,
rua_numeric_051,,,,,,,,
rua_numeric_052,,,,,,,,
rua_numeric_053,,,,,,,,
rua_numeric_054,,,,,,,,
rua_numeric_055,,,,,,,,
rua_numeric_056,,,,,,,,
rua_numeric_057,,,,,,,,
rua_numeric_058,,,,,,,,
rua_numeric_059,,,,,,,,
rua_numeric_060,,,,,,,,
rua_numeric_061,,,,,,,,
rua_numeric_062,,,,,,,,
rua_numeric_063,,,,,,,,
rua_numeric_064,,,,,,,,
rua_numeric_065,,,,,,,,
rua_numeric_066,,,,,,,,
rua_ind_001,,,,,,,,
rua_ind_002,,,,,,,,
rua_ind_003,,,,,,,,
rua_ind_004,,,,,,,,
rua_ind_005,,,,,,,,
rua_ind_006,,,,,,,,
rua_ind_007,,,,,,,,
rua_ind_008,,,,,,,,
rua_ind_009,,,,,,,,
rua_ind_010,,,,,,,,
rua_ind_011,,,,,,,,
rua_ind_012,,,,,,,,
rua_ind_013,,,,,,,,
rua_ind_014,,,,,,,,
rua_ind_015,,,,,,,,
rua_ind_016,,,,,,,,
rua_ind_017,,,,,,,,
rua_ind_018,,,,,,,,
rua_ind_019,,,,,,,,
rua_ind_020,,,,,,,,
rua_ind_021,,,,,,,,
rua_ind_022,,,,,,,,
rua_ind_023,,,,,,,,
rua_ind_024,,,,,,,,
rua_ind_025,,,,,,,,
rua_ind_026,,,,,,,,
rua_ind_027,,,,,,,,
rua_ind_028,,,,,,,,
rua_ind_029,,,,,,,,
rua_ind_030,,,,,,,,
rua_ind_031,,,,,,,,
rua_ind_032,,,,,,,,
rua_2byte_string_001,,,,,,,,
rua_2byte_string_002,,,,,,,,
rua_2byte_string_003,,,,,,,,
rua_2byte_string_004,,,,,,,,
rua_2byte_string_005,,,,,,,,
rua_2byte_string_006,,,,,,,,
rua_2byte_string_007,,,,,,,,
rua_2byte_string_008,,,,,,,,
rua_3byte_string_001,,,,,,,,
rua_3byte_string_002,,,,,,,,
rua_3byte_string_003,,,,,,,,
rua_3byte_string_004,,,,,,,,
rua_3byte_string_005,,,,,,,,
rua_3byte_string_006,,,,,,,,
rua_3byte_string_007,,,,,,,,
rua_3byte_string_008,,,,,,,,
rua_4byte_string_001,,,,,,,,
rua_4byte_string_002,,,,,,,,
rua_4byte_string_003,,,,,,,,
rua_4byte_string_004,,,,,,,,
rua_8byte_string_001,,,,,,,,
rua_8byte_string_002,,,,,,,,
rua_8byte_string_003,,,,,,,,
rua_10byte_string_001,,,,,,,,
rua_10byte_string_002,,,,,,,,
rua_10byte_string_003,,,,,,,,
rua_10byte_string_004,,,,,,,,
rua_10byte_string_005,,,,,,,,
rua_10byte_string_006,,,,,,,,
rua_10byte_string_007,,,,,,,,
rua_10byte_string_008,,,,,,,,
rua_20byte_string_001,,,,,,,,
rua_20byte_string_002,,,,,,,,
rua_20byte_string_003,,,,,,,,
rua_20byte_string_004,,,,,,,,
rua_20byte_string_005,,,,,,,,
rua_30byte_string_001,,,,,,,,
rua_30byte_string_002,,,,,,,,
rua_80byte_nls_string_001,,,,,,,,
rua_80byte_nls_string_002,,,,,,,,
rua_80byte_nls_string_003,,,,,,,,
1071003,,,,,,,,
rob_seg_id_version,,,,,,,,
rob_score_1,,,,,,,,
rob_sup_score_1,,,,,,,,
rob_score_2,,,,,,,,
rob_sup_score_2,,,,,,,,
rob_score_3,,,,,,,,
rob_sup_score_3,,,,,,,,
rob_score_4,,,,,,,,
rob_sup_score_4,,,,,,,,
rob_dec_code,,,,,,,,
rob_time,,,,,,,,
rob_date,,,,,,,,
rob_prelim_dec_code,,,,,,,,
rob_action_info,,,,,,,,
rob_dnd_date,,,,,,,,
rob_dnd_time,,,,,,,,
rob_action_until_date,,,,,,,,
rob_action_until_time,,,,,,,,
rob_count,,,,,,,,
rob_action_code,,,,,,,,
rob_cust_ind,,,,,,,,
rob_prelim_dec_until_date,,,,,,,,
rob_prelim_dec_until_time,,,,,,,,
rob_prelim_dec_info,,,,,,,,
1072001,,,,,,,,
rdk_seg_id_version,,,,,,,,
rdk_cpp_ent1_id,,,,,,,,
rdk_cpp_ent1_frd_rate,,,,,,,,
rdk_cpp_ent1_frd_pt,,,,,,,,
rdk_cpp_ent1_score,,,,,,,,
rdk_cpp_ent2_id,,,,,,,,
rdk_cpp_ent2_frd_rate,,,,,,,,
rdk_cpp_ent2_frd_pt,,,,,,,,
rdk_cpp_ent2_score,,,,,,,,
rdk_cpp_ent3_id,,,,,,,,
rdk_cpp_ent3_frd_rate,,,,,,,,
rdk_cpp_ent3_frd_pt,,,,,,,,
rdk_cpp_ent3_score,,,,,,,,
rdk_cpp_exp_date_prx,,,,,,,,
rdk_cpp_list_date,,,,,,,,
rdk_cpp_list_time,,,,,,,,
rdk_dec_key_1,,,,,,,,
1072501,,,,,,,,
rux_seg_id_version,,,,,,,,
rux_numeric_001,,,,,,,,
rux_numeric_002,,,,,,,,
rux_numeric_003,,,,,,,,
rux_numeric_004,,,,,,,,
rux_numeric_005,,,,,,,,
rux_ind_001,,,,,,,,
rux_ind_002,,,,,,,,
rux_ind_003,,,,,,,,
rux_ind_004,,,,,,,,
rux_ind_005,,,,,,,,
rux_4byte_string_001,,,,,,,,
rux_4byte_string_002,,,,,,,,
rux_4byte_string_003,,,,,,,,
rux_4byte_string_004,,,,,,,,
rux_4byte_string_005,,,,,,,,
rux_8byte_string_001,,,,,,,,
rux_8byte_string_002,,,,,,,,
rux_30byte_string_001,,,,,,,,
rux_30byte_string_002,,,,,,,,
13020002,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
